Name,Year,Gender,State,Count
George,2007,M,MD,64
George,2008,M,MD,63
George,2009,M,MD,52
George,2010,M,MD,41
George,2011,M,MD,48
George,2012,M,MD,49
George,2013,M,MD,50
George,2014,M,MD,64
George,1997,M,ME,5
George,1998,M,ME,9
George,2000,M,ME,15
George,2001,M,ME,11
George,2002,M,ME,12
George,2003,M,ME,9
George,2005,M,ME,6
George,2006,M,ME,11
George,2007,M,ME,6
George,2008,M,ME,7
George,2009,M,ME,6
George,2010,M,ME,14
George,2011,M,ME,5
George,2012,M,ME,7
George,2013,M,ME,7
George,2014,M,ME,7
George,1997,M,MI,82
George,1998,M,MI,88
George,1999,M,MI,91
George,2000,M,MI,81
George,2001,M,MI,82
George,2002,M,MI,77
George,2003,M,MI,77
George,2004,M,MI,82
George,2005,M,MI,75
George,2006,M,MI,54
George,2007,M,MI,64
George,2008,M,MI,54
George,2009,M,MI,50
George,2010,M,MI,56
George,2011,M,MI,61
George,2012,M,MI,69
George,2013,M,MI,59
George,2014,M,MI,82
George,1997,M,MN,42
George,1998,M,MN,37
George,1999,M,MN,29
George,2000,M,MN,43
George,2001,M,MN,36
George,2002,M,MN,47
George,2003,M,MN,42
George,2004,M,MN,54
George,2005,M,MN,42
George,2006,M,MN,50
George,2007,M,MN,56
George,2008,M,MN,58
George,2009,M,MN,41
George,2010,M,MN,45
George,2011,M,MN,51
George,2012,M,MN,44
George,2013,M,MN,74
George,2014,M,MN,86
George,1997,M,MO,50
George,1998,M,MO,46
George,1999,M,MO,41
George,2000,M,MO,45
George,2001,M,MO,47
George,2002,M,MO,57
George,2003,M,MO,37
George,2004,M,MO,38
George,2005,M,MO,37
George,2006,M,MO,40
George,2007,M,MO,57
George,2008,M,MO,46
George,2009,M,MO,44
George,2010,M,MO,47
George,2011,M,MO,53
George,2012,M,MO,38
George,2013,M,MO,47
George,2014,M,MO,61
George,1997,M,MS,37
George,1998,M,MS,22
George,1999,M,MS,31
George,2000,M,MS,36
George,2001,M,MS,30
George,2002,M,MS,33
George,2003,M,MS,23
George,2004,M,MS,17
George,2005,M,MS,23
George,2006,M,MS,28
George,2007,M,MS,28
George,2008,M,MS,25
George,2009,M,MS,26
George,2010,M,MS,23
George,2011,M,MS,18
George,2012,M,MS,26
George,2013,M,MS,15
George,2014,M,MS,26
George,1997,M,MT,6
George,1999,M,MT,12
George,2000,M,MT,5
George,2002,M,MT,7
George,2003,M,MT,6
George,2004,M,MT,6
George,2006,M,MT,10
George,2007,M,MT,9
George,2009,M,MT,11
George,2011,M,MT,10
George,2012,M,MT,11
George,2014,M,MT,5
George,1997,M,NC,88
George,1998,M,NC,90
George,1999,M,NC,79
George,2000,M,NC,75
George,2001,M,NC,89
George,2002,M,NC,92
George,2003,M,NC,82
George,2004,M,NC,67
George,2005,M,NC,84
George,2006,M,NC,95
George,2007,M,NC,100
George,2008,M,NC,73
George,2009,M,NC,65
George,2010,M,NC,62
George,2011,M,NC,72
George,2012,M,NC,49
George,2013,M,NC,60
George,2014,M,NC,79
George,2004,M,ND,5
George,2006,M,ND,5
George,2008,M,ND,5
George,2013,M,ND,6
George,2014,M,ND,5
George,1997,M,NE,6
George,1998,M,NE,6
George,1999,M,NE,10
George,2000,M,NE,14
George,2001,M,NE,12
George,2002,M,NE,14
George,2003,M,NE,14
George,2004,M,NE,10
George,2005,M,NE,14
George,2006,M,NE,12
George,2007,M,NE,13
George,2008,M,NE,16
George,2009,M,NE,11
George,2010,M,NE,8
George,2011,M,NE,10
George,2012,M,NE,13
George,2013,M,NE,18
George,2014,M,NE,18
George,1997,M,NH,9
George,1998,M,NH,7
George,1999,M,NH,11
George,2000,M,NH,17
George,2001,M,NH,10
George,2002,M,NH,9
George,2003,M,NH,8
George,2004,M,NH,10
George,2005,M,NH,12
George,2006,M,NH,11
George,2007,M,NH,6
George,2009,M,NH,6
George,2010,M,NH,12
George,2011,M,NH,12
George,2012,M,NH,16
George,2013,M,NH,12
George,2014,M,NH,17
George,1997,M,NJ,150
George,1998,M,NJ,141
George,1999,M,NJ,139
George,2000,M,NJ,137
George,2001,M,NJ,147
George,2002,M,NJ,117
George,2003,M,NJ,99
George,2004,M,NJ,98
George,2005,M,NJ,126
George,2006,M,NJ,98
George,2007,M,NJ,102
George,2008,M,NJ,94
George,2009,M,NJ,82
George,2010,M,NJ,90
George,2011,M,NJ,72
George,2012,M,NJ,65
George,2013,M,NJ,82
George,2014,M,NJ,85
George,1997,M,NM,17
George,1998,M,NM,17
George,1999,M,NM,15
George,2000,M,NM,15
George,2001,M,NM,12
George,2002,M,NM,14
George,2003,M,NM,9
George,2004,M,NM,16
George,2005,M,NM,13
George,2006,M,NM,12
George,2007,M,NM,11
George,2008,M,NM,10
George,2009,M,NM,12
George,2011,M,NM,13
George,2012,M,NM,5
George,2013,M,NM,6
George,2014,M,NM,9
George,1997,M,NV,12
George,1998,M,NV,18
George,1999,M,NV,19
George,2000,M,NV,17
George,2001,M,NV,17
George,2002,M,NV,16
George,2003,M,NV,19
George,2004,M,NV,25
George,2005,M,NV,15
George,2006,M,NV,25
George,2007,M,NV,17
George,2008,M,NV,22
George,2009,M,NV,19
George,2010,M,NV,8
George,2011,M,NV,20
George,2012,M,NV,18
George,2013,M,NV,16
George,2014,M,NV,17
George,1997,M,NY,308
George,1998,M,NY,253
George,1999,M,NY,286
George,2000,M,NY,277
George,2001,M,NY,243
George,2002,M,NY,251
George,2003,M,NY,242
George,2004,M,NY,210
George,2005,M,NY,258
George,2006,M,NY,207
George,2007,M,NY,225
George,2008,M,NY,187
George,2009,M,NY,195
George,2010,M,NY,201
George,2011,M,NY,195
George,2012,M,NY,201
George,2013,M,NY,171
George,2014,M,NY,217
George,1997,M,OH,108
George,1998,M,OH,102
George,1999,M,OH,91
George,2000,M,OH,95
George,2001,M,OH,117
George,2002,M,OH,91
George,2003,M,OH,114
George,2004,M,OH,93
George,2005,M,OH,80
George,2006,M,OH,81
George,2007,M,OH,84
George,2008,M,OH,76
George,2009,M,OH,76
George,2010,M,OH,90
George,2011,M,OH,75
George,2012,M,OH,89
George,2013,M,OH,88
George,2014,M,OH,97
George,1997,M,OK,33
George,1998,M,OK,18
George,1999,M,OK,26
George,2000,M,OK,22
George,2001,M,OK,35
George,2002,M,OK,20
George,2003,M,OK,31
George,2004,M,OK,18
George,2005,M,OK,25
George,2006,M,OK,22
George,2007,M,OK,28
George,2008,M,OK,23
George,2009,M,OK,22
George,2010,M,OK,18
George,2011,M,OK,24
George,2012,M,OK,16
George,2013,M,OK,17
George,2014,M,OK,26
George,1997,M,OR,25
George,1998,M,OR,17
George,1999,M,OR,24
George,2000,M,OR,17
George,2001,M,OR,26
George,2002,M,OR,32
George,2003,M,OR,27
George,2004,M,OR,32
George,2005,M,OR,31
George,2006,M,OR,27
George,2007,M,OR,27
George,2008,M,OR,29
George,2009,M,OR,17
George,2010,M,OR,22
George,2011,M,OR,15
George,2012,M,OR,20
George,2013,M,OR,36
George,2014,M,OR,38
George,1997,M,PA,120
George,1998,M,PA,122
George,1999,M,PA,137
George,2000,M,PA,131
George,2001,M,PA,127
George,2002,M,PA,99
George,2003,M,PA,108
George,2004,M,PA,111
George,2005,M,PA,91
George,2006,M,PA,113
George,2007,M,PA,122
George,2008,M,PA,90
George,2009,M,PA,81
George,2010,M,PA,100
George,2011,M,PA,91
George,2012,M,PA,95
George,2013,M,PA,103
George,2014,M,PA,95
George,1997,M,RI,10
George,1998,M,RI,12
George,1999,M,RI,10
George,2000,M,RI,14
George,2001,M,RI,11
George,2002,M,RI,19
George,2003,M,RI,7
George,2004,M,RI,9
George,2005,M,RI,13
George,2006,M,RI,7
George,2007,M,RI,14
George,2008,M,RI,11
George,2009,M,RI,6
George,2011,M,RI,13
George,2012,M,RI,9
George,2013,M,RI,12
George,2014,M,RI,7
George,1997,M,SC,38
George,1998,M,SC,54
George,1999,M,SC,33
George,2000,M,SC,44
George,2001,M,SC,43
George,2002,M,SC,31
George,2003,M,SC,36
George,2004,M,SC,41
George,2005,M,SC,37
George,2006,M,SC,47
George,2007,M,SC,39
George,2008,M,SC,33
George,2009,M,SC,21
George,2010,M,SC,45
George,2011,M,SC,36
George,2012,M,SC,30
George,2013,M,SC,31
George,2014,M,SC,39
George,1997,M,SD,6
George,2001,M,SD,6
George,2003,M,SD,10
George,2008,M,SD,7
George,2013,M,SD,10
George,2014,M,SD,10
George,1997,M,TN,65
George,1998,M,TN,57
George,1999,M,TN,52
George,2000,M,TN,57
George,2001,M,TN,57
George,2002,M,TN,56
George,2003,M,TN,48
George,2004,M,TN,50
George,2005,M,TN,54
George,2006,M,TN,58
George,2007,M,TN,48
George,2008,M,TN,48
George,2009,M,TN,48
George,2010,M,TN,55
George,2011,M,TN,39
George,2012,M,TN,44
George,2013,M,TN,62
George,2014,M,TN,58
George,1997,M,TX,280
George,1998,M,TX,262
George,1999,M,TX,266
George,2000,M,TX,267
George,2001,M,TX,280
George,2002,M,TX,254
George,2003,M,TX,249
George,2004,M,TX,250
George,2005,M,TX,211
George,2006,M,TX,229
George,2007,M,TX,238
George,2008,M,TX,254
George,2009,M,TX,225
George,2010,M,TX,189
George,2011,M,TX,181
George,2012,M,TX,187
George,2013,M,TX,210
George,2014,M,TX,255
George,1997,M,UT,13
George,1998,M,UT,23
George,1999,M,UT,24
George,2000,M,UT,10
George,2001,M,UT,18
George,2002,M,UT,23
George,2003,M,UT,13
George,2004,M,UT,30
George,2005,M,UT,29
George,2006,M,UT,27
George,2007,M,UT,27
George,2008,M,UT,27
George,2009,M,UT,26
George,2010,M,UT,25
George,2011,M,UT,17
George,2012,M,UT,28
George,2013,M,UT,34
George,2014,M,UT,37
George,1997,M,VA,90
George,1998,M,VA,79
George,1999,M,VA,86
George,2000,M,VA,80
George,2001,M,VA,78
George,2002,M,VA,105
George,2003,M,VA,87
George,2004,M,VA,88
George,2005,M,VA,72
George,2006,M,VA,90
George,2007,M,VA,71
George,2008,M,VA,78
George,2009,M,VA,71
George,2010,M,VA,73
George,2011,M,VA,70
George,2012,M,VA,62
George,2013,M,VA,71
George,2014,M,VA,88
George,1997,M,VT,5
George,1999,M,VT,7
George,2001,M,VT,5
George,2002,M,VT,6
George,2004,M,VT,8
George,2005,M,VT,7
George,2007,M,VT,6
George,2008,M,VT,7
George,2014,M,VT,10
George,1997,M,WA,44
George,1998,M,WA,42
George,1999,M,WA,45
George,2000,M,WA,36
George,2001,M,WA,54
George,2002,M,WA,38
George,2003,M,WA,37
George,2004,M,WA,39
George,2005,M,WA,46
George,2006,M,WA,44
George,2007,M,WA,30
George,2008,M,WA,56
George,2009,M,WA,48
George,2010,M,WA,46
George,2011,M,WA,43
George,2012,M,WA,61
George,2013,M,WA,49
George,2014,M,WA,56
George,1997,M,WI,35
George,1998,M,WI,22
George,1999,M,WI,31
George,2000,M,WI,37
George,2001,M,WI,48
George,2002,M,WI,40
George,2003,M,WI,32
George,2004,M,WI,28
George,2005,M,WI,47
George,2006,M,WI,34
George,2007,M,WI,41
George,2008,M,WI,41
George,2009,M,WI,33
George,2010,M,WI,43
George,2011,M,WI,39
George,2012,M,WI,40
George,2013,M,WI,41
George,2014,M,WI,60
George,1997,M,WV,16
George,1998,M,WV,18
George,1999,M,WV,12
George,2000,M,WV,16
George,2001,M,WV,14
George,2002,M,WV,14
George,2003,M,WV,10
George,2004,M,WV,12
George,2005,M,WV,9
George,2006,M,WV,5
George,2007,M,WV,11
George,2008,M,WV,8
George,2009,M,WV,7
George,2010,M,WV,9
George,2011,M,WV,9
George,2012,M,WV,11
George,2013,M,WV,6
George,2014,M,WV,7
George,1997,M,WY,5
George,2009,M,WY,8
George,2010,M,WY,5
